1445702752 0.0
1445702874 0.0
1445703044 0.0
1445703201 0.0
1445703343 0.0
1445703470 0.0
1445703647 0.0
1445703958 0.0
1445704092 0.0
1445704739 0.0
1445704865 0.0
1445706417 0.231958761811
1445706576 0.0
1445706721 0.0
1445707031 0.0
1445707484 0.0
1445707606 0.0
1445707778 0.0
1445707935 0.0
1445708078 0.0
1445708206 0.0
1445708384 0.0
1445708697 0.0
1445708832 0.0
1445708996 0.0
1445709147 0.0
1445709282 0.0
1445709404 0.0
1445709575 0.0
1445709732 0.0
1445710001 0.0
1445710179 0.0
1445710342 0.0
1445710490 0.0
1445710624 0.0
1445710977 0.0
1445711272 0.0
1445711398 0.0
1445711734 1.09285712242
1445711881 0.0
1445712014 0.0
1445712195 0.0
1445712363 0.0
1445712516 0.0
1445712654 0.0
1445712778 0.0
1445712952 0.0
1445713111 0.0
1445713256 0.0
1445713387 0.0
1445713566 0.0
1445713883 0.0
1445714020 0.0
1445714142 0.0
1445714314 0.0
1445714472 0.0
1445714615 0.0
1445714743 0.0
1445714922 0.0
1445715235 0.0
1445715370 0.0
1445715660 0.0
1445715816 0.0
1445715957 0.0
1445716084 0.0
1445716260 0.0
1445716422 0.0
1445716570 0.0
1445716703 0.0
1445716885 0.0
1445717054 0.0
1445717207 0.0
1445717347 0.0
1445717646 0.0
1445717807 0.0
1445717952 0.0
1445718084 0.0
1445718264 1.91999995708
1445718431 0.0
1445718583 0.0
1445718720 0.0
1445718844 0.0
1445719016 0.0
1445719175 0.0
1445719319 0.0
1445719448 0.0
1445719627 0.0
1445719792 0.0
1445719942 0.0
1445720370 0.0
1445720527 0.0
1445720669 0.0
1445720796 0.0
1445720974 0.0
1445721136 0.0
1445721419 0.0
1445721602 0.0
1445721772 0.0
1445721926 0.0
1445722067 0.0
1445722192 0.0
1445722368 0.0
1445722529 0.0
1445722675 0.0
1445722808 0.0
1445722989 0.0
1445723157 0.0
1445723310 0.0
1445723448 0.0
1445723572 0.0
1445723746 0.0
1445723905 0.0
1445724050 0.0
1445724180 0.0
1445724360 0.0
1445724525 2.22545456886
1445724676 0.0
1445724813 0.0
1445724935 0.0
1445725107 0.0
1445725265 0.0
1445725408 0.0
1445725536 0.0
1445725714 0.0
1445725878 0.0
1445726027 0.0
1445726162 0.0
1445726282 0.0
1445726452 0.0
1445726608 0.0
1445726749 0.0
1445726876 0.0
1445727052 0.0
1445727214 0.0
1445727362 0.0
1445727495 0.0
1445727677 0.0
1445727999 0.0
1445728138 0.0
1445728438 0.0
1445728744 0.0
1445728875 0.0
1445729056 0.0
1445729222 0.0
1445729374 0.0
1445729635 0.0
1445729966 0.0
1445730109 0.0
1445730239 0.0
1445730418 0.0
1445730582 0.0
1445730733 0.0
1445730868 2.66666674614
1445730990 0.0
1445731161 0.0
1445731317 0.0
1445731459 0.0
1445731587 0.0
1445731764 0.0
1445731927 0.0
1445732075 0.0
1445732209 0.0
1445732392 0.0
1445732561 0.0
1445732716 0.0
1445732982 0.0
1445733157 0.0
1445733318 0.0
1445733465 0.0
1445733597 0.0
1445733779 0.0
1445733946 0.0
1445734099 0.0
1445734237 0.0
1445734361 0.0
1445734535 0.0
1445734694 0.0
1445734839 0.0
1445734969 0.0
1445735149 0.0
1445735314 0.0
1445735465 0.0
1445735602 0.0
1445735724 0.0
1445735896 0.0
1445736053 0.0
1445736196 0.0
1445736324 0.0
1445736502 0.0
1445736666 0.0
1445736815 0.0
1445736950 0.0
1445737240 1.24137926102
1445737396 0.0
1445737537 0.0
1445737664 0.0
1445737840 0.0
1445738002 0.0
1445738149 0.0
1445738282 0.0
1445738465 0.0
1445738633 0.0
1445738787 0.0
1445738926 0.0
1445739051 0.0
1445739225 0.0
1445739385 0.0
1445739662 0.0
1445740009 0.0
1445740161 0.0
1445740298 0.0
1445740421 0.0
1445740752 0.0
1445740896 0.0
1445741025 0.0
1445741369 0.0
1445741519 0.0
1445741655 0.0
1445741776 0.0
1445741947 0.0
1445742103 0.0
1445742245 0.0
1445742373 0.0
1445742550 0.0
1445742712 0.0
1445742861 0.0
1445742994 0.0
1445743178 0.0
1445743347 2.1727809906
1445743501 0.0
1445743642 0.0
1445743767 0.0
1445744104 0.0
1445744250 0.0
1445744382 0.0
1445744564 0.0
1445744731 0.0
1445744884 0.0
1445745022 0.0
1445745146 0.0
1445745319 0.0
1445745478 0.0
1445745623 0.0
1445745753 0.0
1445745933 0.0
1445746099 0.0
1445746250 0.0
1445746386 0.0
1445746508 0.0
1445746680 0.0
1445746837 0.0
1445746980 0.0
1445747286 0.0
1445747450 0.0
1445747599 0.0
1445747734 0.0
1445747899 0.0
1445748049 0.0
1445748185 0.0
1445748306 0.0
1445748477 0.0
1445748634 0.0
1445748776 0.0
1445748904 0.0
1445749081 0.0
1445749244 0.0
1445749393 0.0
1445749526 2.59849619865
1445749710 0.0
1445749879 0.0
1445750034 0.0
1445750174 0.0
1445750300 0.0
1445750476 0.0
1445750637 0.0
1445750784 0.0
1445751097 0.0
1445751680 0.0
1445751854 0.0
1445752013 0.0
1445752158 0.0
1445752289 0.0
1445752469 0.0
1445752785 0.0
1445752922 0.0
1445753045 0.0
1445753217 0.0
1445753374 0.0
1445753517 0.0
1445753645 0.0
1445753824 0.0
1445753987 0.0
1445754137 0.0
1445754272 0.0
1445754392 0.0
1445754562 0.0
1445754718 0.0
1445754859 0.0
1445754986 0.0
1445755162 0.0
1445755324 0.0
1445755472 0.0
1445755605 0.0
1445755956 1.04615390301
1445756249 0.0
1445756374 0.0
1445756548 0.0
1445756709 0.0
1445756855 0.0
1445756986 0.0
1445757167 0.0
1445757333 0.0
1445757485 0.0
1445757622 0.0
1445757746 0.0
1445757919 0.0
1445758077 0.0
1445758350 0.0
1445758529 0.0
1445758694 0.0
1445758844 0.0
1445758980 0.0
1445759101 0.0
1445759272 0.0
1445759429 0.0
1445759571 0.0
1445759699 0.0
1445759876 0.0
1445760039 0.0
1445760187 0.0
1445760321 0.0
1445760674 0.0
1445760969 0.0
1445761094 0.0
1445761270 0.0
1445761431 0.0
1445761577 0.0
1445761710 0.0
1445761891 0.0
1445762059 0.0
1445762212 0.0
1445762350 2.60869574547
1445762648 0.0
1445762807 0.0
1445762952 0.0
1445763262 0.0
1445763427 0.0
1445763579 0.0
1445763715 0.0
1445763838 0.0
1445764009 0.0
